clickability_test_id,impressions0,impressions1,clicks0,clicks1
51bfb4c4cedcdecdd5002ce4,3312,3359,18,44
51bfb7de5280c93eaf002f25,3405,3377,46,15
51bfd1f23525a081a3003876,3188,3280,61,36
51bfdddecedcde7917003da4,3293,3318,73,31
51bffc8ceafaf130f800462f,3356,3270,41,48
51c065c7016c313bf0005df2,3516,3506,75,71
51c079306fd1023db300653e,3389,3434,130,140
51c08ae51b56cbb392007311,3451,3322,101,123
51c0951f929a94353d006a6e,3611,3496,42,16
51c0a2386298d5813200025e,3695,3790,126,124
51c0a9ad1c668b8c11007e33,3681,3676,67,81
51c0f0957fe2a6297c00116d,3503,3455,83,48
51c0f49b0d7e1ae6d40013a3,3524,3442,17,17
51c1163d16012663bc000854,4672,4558,22,29
51c11835761456942b0008d9,3391,3457,28,32
51c13c928d9c2c52a70017ed,3346,3340,53,93
51c14da63ff4e35d91001d0a,3260,3451,103,123
51c1510d8216fb2300001edc,3329,3322,35,70
51c1583378f1dac00200213a,3218,3332,32,24
51c1bc378443cd83710044a0,4576,4656,28,40
51c1e5768443cdf5f8005a36,3653,3474,69,45
51c1fce632e9172db5007643,3361,3481,56,33
51c212708443cd8371008a19,2468,2460,72,31
51c22e463ff4e3249f00a145,3438,3488,78,27
51c2354fc73ae95350000706,3432,3491,35,28
51c238993c157f4aba0002a9,3445,3427,34,20
51c258575245fa4328001869,3445,3327,22,83
51c33cf5d95a85f208009507,3526,3706,46,32
51c3b8a0187b9dd02f002d2f,3785,3814,52,34
51c417c9b34425083d0033a2,3657,3649,96,161
51c48742299adaaf4d00a09a,3664,3682,45,33
51c496aac268eb4cc0002633,3608,3639,35,46
51c4c06773cb496141000d59,3583,3493,43,49
51c4ca292818f097d6001546,3629,3397,83,56
51c4ce8d7bfbdfc39600193c,3407,3562,88,83
51c4cef91814442cf1001a1f,3625,3529,43,35
51c4d3232818f001c5001d1b,3452,3490,88,66
51c4d4c9fd5f432b04001d67,3436,3427,34,38
51c4d6922818f079f1001f08,3560,3474,95,68
51c7657f5822d4fc3f001e28,3485,3535,141,70
51c785ca110ba1b4f3002cd8,3383,3401,88,54
51c78a26cd89971269002f7f,2829,2917,29,78
51c78cae4be1d10927002fa4,2062,2029,85,31
51c7b78f9e61d4d06c0040db,3411,3467,24,22
51c886f98848942ee500073f,3652,3630,74,139
51c89632841fb1d752000227,3730,3628,39,133
51c8a22d34f69a2661000cea,3601,3571,50,37
51c8aa5fbd57ec06e2001375,3481,3637,57,80
51c8bf48841fb1ad74002792,3570,3610,98,91
51c8cc33bd57ec06e200319e,3712,3633,21,60
51c8cece234062bbdd003366,3644,3542,26,19
51c8d711234062bbdd003aa3,3526,3610,24,32
51c8da4b0dd197d365003dc6,3477,3558,110,144
51c8dbf2f094693dd0003d88,3524,3543,145,85
51c8dd6ebd57ec7514003ec7,3499,3428,83,147
51c910960e0d27104900600e,3747,3539,58,44
51c9c269ad87b1ee1a00b73f,4085,4191,22,32
51c9c3d60dd197251e00b676,4137,4238,29,44
51c9c764bf87d4d58f0000f1,4120,4112,61,53
51c9d05d46da037d7600088b,3819,3718,47,80
51c9d650bdd4779ec8000ca8,3698,3719,38,24
51c9eefbb5c6761a8800263d,3304,3140,43,40
51ca27de3f7c6b879f000b81,3713,3514,29,14
51ca3690c20728a83d00033e,3702,3634,30,14
51ca3c71c20728a83d0006d2,3699,3838,49,10
51ca52dd3bbdad33bc0013fb,4767,4917,74,71
51ca61a1d71a1232d20003c4,3659,3727,45,34
51ca785f95c7bb3afe00265f,3320,3621,44,29
51cac7c9dafde5b170003060,3348,3408,30,17
51cb1010948313e6ee00ab84,3437,3451,19,76
51cb1227fde378005d00b052,3849,3720,52,36
51cb17047e8f75ccc9000036,3522,3483,30,22
51cb2aaa6138009cca0003a9,4181,4320,39,11
51cb4d766138009cca001d9c,4406,3713,105,98
51cb56a86ce686af98002656,213,219,2,0
51cb818726349f6404002e6f,4320,3791,74,92
51cb9354afef784708000728,4834,4550,50,39
51cc5df3a9a88e9dce00411e,3755,3834,23,15
51cc5fa556d69353b90042fd,5069,5109,22,15
51cc67beaddc54adf5004960,2345,3026,21,15
51cc75035f73d4fdcd0000a8,3549,4244,36,54
51cc78230dad35a9ca0002b5,3575,3096,31,32
51cc79c1fe83a1a6670003a5,3863,3477,17,10
51cca672ace05783510004e6,4023,4526,59,44
51cca92df531b59a460006fa,3278,3214,12,11
51ccb4259c0af54f950001a5,3553,3066,15,8
51ccd1fbd253d5fef2000d4f,3621,3842,43,91
51cd12d35c7178ba72002aba,3060,3515,55,34
51cd16dda50f0b5fd0002bee,2882,3057,34,18
51cd2c134a971159a00031d1,3141,3389,57,21
51cd36a220526b37e80036ba,3069,3653,25,16
51cd8e6f0678629102004d9c,3375,3343,16,14
51cd9739f71e2e076200533a,3282,3575,28,70
51cd9fc9c49c2017a3000428,3024,3865,18,32
51cdab71b05c3be2bf000c50,2935,2724,26,62
51cdab8fbec6a9d66a000c08,6215,6387,103,69
51cdb48a2428be786100153c,4780,4683,29,23
51cdbad91377653ba0001a7c,2921,3429,118,83
51cdc8d42bc61fc9c7002800,4396,4059,19,13
51cdc9ed2428be7861002aa4,5154,4657,14,19
51cdcd2010b95e43cb002e59,4543,3700,19,8
51cdd05e5580592c4e0031f0,4431,4502,58,27
51cdd1b22bc61fe35800329d,4611,4477,18,33
51cdd24c558059c42800309f,4975,4113,27,9
51cdd45d5c66d4630d00348f,4053,4189,33,23
51cdd5addc3ed766770036b6,4036,5354,21,14
51cdd6135c66d44ae000366b,4132,4783,5,7
51cddf4bbd00a0fe3f0040db,9347,8437,61,30
51cde7ccdc3ed7f9d5004486,3534,5132,32,12
51cded962bc61fc9c7004d6d,4799,4908,22,22
51ce294289faeb94fe000d2c,2067,2123,12,13
51ce3562ec3654ddc20025c6,3347,3237,25,18
51ce462d9c8d892425000289,4627,4557,34,26
51ce4a0a89faebc4f2000d0c,3673,3520,15,24
51d05602dbc0d36c3900b765,2655,2711,23,30
51d06e4389decdfa32001079,2944,2777,43,32
51d09c82679c7f2f3800fa8e,2383,2508,24,23
51d10d66a49a861c770021bc,2767,2764,42,31
51d1a90edc94ca084000aa13,2793,3216,34,46
51d1c9d3673bc77ab500046d,1110,1170,53,19
51d1d141cc47328c0700044a,2973,3860,17,25
51d1db7f6ca281ff630011fc,2979,3318,9,30
51d1de904dd785cfb40014d6,316,249,6,5
51d1dfd7e69b9ff17600004e,2959,3820,71,61
51d1e3934a5d3ff28b0001b0,4490,2988,24,21
51d1eab6a4c0cadd2900062c,3029,2884,27,18
51d1f7d4934a19cafc000f92,3535,3495,31,43
51d1faad76b9a61d0b001089,2951,3338,17,20
51d1fb72cff12baffc0010fa,3249,3137,21,38
51d2059ac2b0bdb5e600181f,2566,2211,42,28
51d20f054b9c0f048b001d26,3278,3010,26,26
51d220c476b9a61d0b0025e1,2557,2951,64,101
51d2606755afa51acc001614,2781,2674,35,25
51d26bb09ef8bf44b00018bd,2665,3058,107,58
51d27251d93c0d92e5001c2b,2708,2793,79,47
51d2f1ef5205388ab4003dcc,2711,3086,56,30
51d30198cedfa957a0004786,2603,2851,39,51
51d307c5d5c012f4bb004b8c,2666,3032,71,33
51d3136d9ef8bfdbb100506b,2589,3000,44,32
51d34d374517f8b0f8000c1c,2456,2886,43,28
51d35769babeb9e6d00013ef,2700,2753,25,51
51d363b51b14b94a29000501,2627,2783,26,46
51d37152bccd66d4da000be8,2747,2685,23,15
51d37307afd3131ae9000ccf,2653,2728,33,52
51d373ed9dffe57b9d000d52,2641,2829,31,43
51d3868160fdfcbdd5001765,2777,2624,19,58
51d3b345afd31341700032d9,2282,2041,74,82
51d3b494e93f4d976100119a,2578,2734,31,15
51d3d28f31a3781df9003c0c,2565,2638,95,116
51d3d88258aa487dcf003d58,2756,2764,64,71
51d43f181b14b9b087006849,2710,2738,85,44
51d43f5258aa48c0570065b9,2531,3062,12,7
51d441a259e05c18d300662f,2736,2855,16,31
51d4519b17e9c9dc8100722e,2679,3082,62,41
51d464978505f3a09a007bc4,2706,2891,49,29
51d4667599114a9ced007d8e,2679,2652,150,89
51d47832b1d34609d9000786,2533,2825,78,57
51d4aa52bc468c177e00248a,2579,2751,64,69
51d4c2113f39ca2cee0033e3,2842,2504,41,27
51d4c3adf91be10e79003467,2868,2556,62,11
51d4c7811d7738735500366c,2986,2525,41,58
51d4ca2e1d77387355003837,2837,2765,28,43
51d4fc5b5a00380fe2005430,3745,3402,122,171
51d5a6f372cc7376ad00940c,2014,2464,86,73
51d712d6863b0cefb50059cd,2919,2499,24,25
51d714de97c77c10a500563b,2585,2654,135,68
51d71de097c77c45a6005be4,2687,2750,54,65
51d72651c7aa18f8fa00016f,2817,2609,22,38
51d7465e59fdb26997000abf,2658,2738,198,135
51d74d808d7f69a950000d71,2633,3001,50,51
51d7501359fdb2b6c5000f51,2582,2977,29,38
51d751aeb4fa41ba58000ff2,3028,2742,136,124
51d75352a0260a827b001080,2817,2667,96,46
51d75398b4fa4165810010c6,2788,2735,20,45
51d755d15f465ecea400115e,2752,2738,97,68
51d7573859fdb2b6c50011f0,2775,2571,101,38
51da0fff547e18434c000fdc,2773,2651,28,11
51da70d8132578e2d9003043,2714,2624,81,66
51dad409b96d816dea0047fd,1940,1870,32,30
51daf1943c2be34623005dfe,2659,2858,43,54
51dafcef7fef6d571e00659c,2884,2601,53,44
51db122a2ce128134b006f7a,3001,2705,58,77
51db29f2dbb2e5042c008110,2814,2792,97,88
51db389f6b487b8d9c000856,2902,2725,142,59
51db4b690d3e7628d8000c33,2861,2900,33,29
51db6dee1189f21180002ebe,2733,2935,82,28
51dc1fa42116c77b250011e7,3193,3733,13,30
51dc2f6719e47c40f2000ba5,2864,2726,60,81
51dc31068e76818981001184,2670,2772,18,62
51dc5ce5360e653abb005628,2694,2970,31,17
51dcfc7856f8e222740021ed,3030,2940,60,42
51dd36f0f947483eb00043c9,2799,2610,62,36
51dd787bb4e7caad7f001f91,2785,3109,29,34
51dd7bd9a2918a930f002326,2976,2699,43,30
51ddb790b4e7caad7f006195,2907,2617,27,26
51ddcf3d5c7dae16e6000d4e,2858,2701,34,42
51ddd32af2562ed3d80010ff,2790,2520,72,26
51ddf610512035770900039c,2281,2359,50,46
51ddfbdad62ba9059400085c,2399,2254,53,30
51de027d568cd4119a000d20,2613,2861,51,65
51de0427c0efa7e17b000e24,2570,3130,38,31
51de2130c0efa7caa400253a,2752,2912,77,80
51de47168a859dcab1000da0,2359,2344,104,67
51de483f4628cb4385000e4b,2770,2583,123,74
51de76efb08dfbe1b1001cca,2633,2498,30,49
51de78be8c7cc6d6c7001dad,2845,2554,92,48
51ded5f1ee9b6e421100462e,2510,2968,52,83
51ded753ee9b6ec899004693,2637,2893,113,140
51dee46444b028c8650003c4,2701,2823,89,55
51defc4343df64d89f00164d,2811,2981,93,48
51df264c2a084b754800232a,2645,2847,49,54
51df58d2fbe55211e2000fe9,2705,2711,53,51
51df6149b3de236a73001634,2776,2780,36,21
51df6487a665fa553d0018ff,2762,2583,27,24
51df682834b846f972001c28,2668,2850,59,67
51df75346810861da70025d6,2689,2584,110,77
51df7a7e76b2975f83002924,2710,2508,14,27
51df85c7b32cb31b6a0031a0,2351,2805,38,56
51e01ab51a693c2c080076b9,2921,2696,42,41
51e03b8176b2970581009452,2520,2848,72,37
51e03cc543db382de400918a,2737,2742,55,45
51e06ebeb3de23669b00aa09,2664,2639,41,43
51e08a24dcdc05bbc900cfb5,2837,2858,39,25
51e08c30fbe55211e200cca5,2728,2812,37,51
51e0f7a9cb0d62a92700308e,2700,2695,55,34
51e10845cb0d62a927003594,2708,2552,65,77
51e19fa6f66bb6dee300803f,2463,2643,51,63
51e3238c5039da75b0009042,2678,2621,37,50
51e3500656cf53bdba00056f,3639,3676,101,116
51e375fbbe1e2cdda3001b45,2679,2766,39,50
51e3833b887710e14d0017a0,2543,2619,99,61
51e4166288771092b300491b,2683,2913,19,40
51e41f364ed25ff4da0052ad,2825,2701,71,24
51e4669f32488e4be4009130,2219,2397,36,36
51e48fd9480e6a62d30003ce,2771,2620,132,45
51e4c44c5daa1ed5020001cb,2712,2604,32,40
51e556d25daa1e2704006138,2612,2885,43,34
51e55e7010770a5e78006ac4,3029,2995,42,77
51e5682f6396ed4a5b007687,2945,2484,46,45
51e56a05ee0423c6530077ef,2700,2750,89,40
51e56ee56396ed07ef007fa6,2709,2739,54,62
51e576905daa1e27040087e7,2613,2605,218,104
51e581257421977fa6000b09,2680,2592,41,29
51e581fba6aad4bac9000bc3,2850,2961,26,75
51e5bb566573801dfd0006e2,3020,2842,26,52
51e5cc1a8d3d93c97a001e0d,2868,3000,42,73
51e5d954b280fcd071002cd3,2667,3063,37,35
51e5dd6fb280fc61610032bd,2850,2780,41,63
51e5df27657380d6a500001a,2838,2892,51,22
51e5e6c89937d3660e003bb2,2777,2816,20,26
51e5f3000daa74b6ed004860,2813,2662,31,25
51e60e1a24105889a7006313,2679,2812,51,47
51e61e9b874b39852b0071c9,2752,2808,40,50
51e6269837a146921e001ac4,2848,2817,44,53
51e6b2719937d3b20a00cb5b,2700,2831,144,135
51e6c3252f2c800dbf00db93,2983,2629,96,92
51e6c3750daa74b6ed00d903,2824,2929,44,52
51e6cf0b0daa74b6ed00e2a1,2831,2899,84,77
51e6d1388c97dd919400e6a6,3030,2490,59,93
51e6dd96a315288cdc00ebd2,2676,2834,49,48
51e6ee498d3d93c97a00ff4a,3079,2725,66,44
51e7237116a1b1d7ac000feb,2616,2684,8,33
51e72a16c3d4100e3e0018dd,2735,2577,70,46
51e73667a33c1a01df000151,2606,2728,39,43
51e7822513368cbda30031a9,1106,1096,21,10
51e83882768502967a00011d,3809,3766,404,204
51e8534433ca1a94930011b8,2617,2763,40,20
51e86e77a616c364b6002473,2684,2055,33,13
51e86eeb33ca1ad2ba0023e5,2847,2741,50,59
51e86f1a7260febc690024ab,2800,3028,23,27
51e872f2c1f5df6f8f002679,2636,2685,28,29
51e89fc5d6948a94a4000ade,2641,2566,37,17
51e8adf781e39b983c001540,2874,2869,27,31
51e963d36c97cc6653007459,2199,2165,106,165
51e96e3dab8f3f501200678e,2636,2757,103,117
51e997d01bf03bad28002089,2626,2840,28,32
51ea317d0832b1d5f3003493,2669,2380,39,28
51eac161140e58daf80072d0,2975,2487,80,52
51eb5e2d6bf62ae6c7001878,2525,2626,35,40
51eb60fea73263eb1d001721,2561,3080,79,72
51eb6ec8a84b4bc2d7001cac,4423,3321,39,18
51ec5184a73263ac240083ce,2783,2811,45,34
51ec54366bf62a8416008865,2609,3115,22,56
51ec6967ec2c66ed620096e9,2695,2494,80,39
51ed55fa0c966c0c39005ad4,3354,2787,7,26
51ed5f8d9f5a8d488a00605b,2676,3308,25,24
51ed63c13ed075c2d8006654,3045,2852,45,20
51ed7b8e2bc4c66d0d007ad9,2785,3375,37,33
51ed874fcb2e5420f3008964,3306,2811,32,61
51ed93984bf371523000141d,3572,2970,95,103
51ee17ac9149f0c9d6001a10,2635,2703,92,45
51ee20fef4786ea788002011,2695,2770,86,64
51ee7308728e8b5188004513,2792,2563,43,25
51eead93145e76e55b00331e,2606,2783,47,139
51eeb0e95dbdd86320008b07,2856,2741,54,115
51eeb4426a0030d5c3008c6b,2456,2628,32,28
51ef16186a00308d7800f252,2724,2710,91,114
51ef1953b1069a753a00f523,2850,2776,19,23
51ef1f9435bcf1d40a00fbeb,2719,2733,51,60
51ef627191e7617ee8000da3,2767,2491,117,137
51ef83eecd58998c8f00195c,2700,2562,115,91
51efeac9954b472fb50048b3,2600,2864,133,148
51f000da946e226adc005ad7,2581,2654,44,25
51f05ea4724974368c00a2ce,2090,2153,64,46
51f1755a9a7e17440f0006e7,2952,2737,101,67
51f1847506d94328d1000981,3836,3538,63,35
51f1963dde60e7d83a001522,2655,2963,74,61
51f2ac2b60f7dc13ae007d64,2684,2765,62,36
51f2cb4204c52883350008d6,2528,2796,66,27
51f2d56662ff1350a0000e24,2711,2614,49,39
51f2dfa2978842e8bf0015d2,2648,2730,48,68
51f5387477a4e9b0c7004b24,2802,2716,32,18
51f547029f91ae1a4b005669,2561,2902,30,9
51f54bbf5c1f22f6340047c5,2525,2839,39,32
51f5639dde017a1bc90063c6,2719,2699,40,55
51f5724d5c1f22ce980059e2,2779,2595,46,62
51f587107f96787882007709,2809,2670,75,115
51f5bcec20617ef67b000abe,2729,2733,34,48
51f5c36ec41006c535001113,2968,2716,30,68
51f5ef01a363d4347a0017f3,2657,2652,39,55
51f6e2284cef9f995a00173c,2614,2813,63,73
51f74c5652c798161b002744,2609,2680,107,32
51f7abc4ac3f75e7ed003a2c,2969,2591,112,46
51f82a26953dc4c949001f7b,2716,2904,58,76
51f855a9ac0aa3fd9e003e28,2675,2544,41,53
51f8859957ad9eb1c8000a46,2697,2610,51,58
51f8ada957ad9e2f6d001986,2640,2647,138,52
51f92e6364fe44834e005925,2975,2761,33,35
51f936d789048ebaec00030b,2576,2114,119,168
51f94beaf734a0c360000d53,2970,2661,137,181
51f9ccd8098b7d5ce2001dbb,2547,2541,77,75
51fa1c23cec0736a19000a77,2545,2620,97,136
51fb7530734d5ad4d6008090,2614,2758,60,48
51fbbc810093f01ddb009e3d,2779,2778,51,47
51fbc0328b697d8cf1009e0d,2631,2779,130,107
51fbee50f014a80cd3000354,2735,2680,65,89
51fbfde41f0052791f000716,2517,2815,144,153
51fc02ef2977d59bc9000b70,2895,2378,188,145
51fc07ca2977d56f7f001075,5121,5794,254,319
51fc0e851ab5e796b00005ab,2988,2709,56,58
51fc1aeb674d71a22e000fcc,2622,2752,140,173
51fc1c8aafdb3611eb001261,2631,2718,51,40
51fc25699f9d77fbea001926,2569,3116,82,140
51fc383f813328b31e000aba,2591,2733,108,134
51fc725e813328df6c003013,2522,2746,154,98
51fc7a06bcebf12fb800364b,2584,2720,168,124
51fd58a34fc64b30e7009203,2815,2636,64,64
51fe9cc1b13c6d71b70067c2,2800,2532,59,63
51ffd0a050bbd883c70050ce,2381,2893,24,29
51fff59050bbd883c70066d6,2572,2872,77,97
520004aa0fc87814f1007321,2551,2788,83,136
52000c49991b6e80470000e6,2574,2771,49,72
52000fab57b77cc5e50002d3,2924,2719,30,40
5200393b991b6ef372001cb1,2589,2941,59,72
520096ae6f98d97c0d004c9f,2056,2294,44,72
5200bc441826289201005b16,2635,2606,101,143
5201257233a9bb5086000864,2526,2781,73,75
520128d8b329ff93db000325,2607,2666,34,55
52013dd7f0a4e45f0f0011bb,2880,2553,83,117
520146662e802855ba001b67,2801,2649,50,39
52014d5b95e13283fe0022b2,2796,2662,123,82
520150a02e29013b440025a0,2860,2591,89,40
520166f8be3d2c1dd50004a1,2764,2807,89,103
52017ed0628656c45800100f,2770,2795,49,42
52019876756f06cf90002864,2638,2510,66,60
52019c68730ec86bf0002c6a,2886,2786,59,74
52020038ad3e88e84b00428a,2446,2651,56,90
52024de27dc412573600710e,2402,2843,37,44
52028e7ec2253274d900c5f8,3013,2675,36,18
520292b93c859b0aec00ce92,2907,2709,77,70
5202a1ccc2253274d900dae6,2777,2638,43,28
5202cfec4274b243800020d4,2536,2746,31,56
5202dbde311441ef47000b82,2654,2606,22,39
5202ee9136b76d7592001da5,2184,2249,88,46
5202f8354ed7d304a2002625,2783,2768,19,19
52030e21e275b08717003b9f,2603,2701,38,48
52031587f0bdd4b8170041a8,2477,2627,36,33
520324d5df5f631e10004c38,2883,2646,35,31
5203b1d84ed7d304a2009825,2404,2877,60,48
5203c4a1c3ca7fac6a00a542,2754,2893,44,60
5203dddc705cd7197700c339,2907,2786,132,36
5203de846d7660a836000d54,2757,2819,51,41
5203df104ed7d3a49c00bf0e,2744,2473,65,50
52040fae6e201ba215001b17,2626,2703,104,69
5204a2bec4904ec0f5005b55,2452,2620,57,46
5204a58081929c02b60057df,2576,2708,20,64
52052c1179f8f45aed00b7c7,2779,2790,64,58
520575385e0d8fc92e0000bc,2850,2723,47,40
52059ec463ce5c8ed1001e1f,2724,2861,43,43
5206aee09555bdb0a3009c58,2893,2627,95,80
5206c89b95bc6f0507000072,2459,2667,66,88
520739fc91b16e75f60022c1,2093,2161,35,32
520832af50665b570a0004e8,2794,2684,76,51
5208f6b1fbf1967dd9004f62,2772,2883,170,146
5208fe1dac956d216a005315,2668,2602,57,41
520937350db1fe4fb5000cd4,2734,2771,146,105
520949b2abbbb4f56d001b90,2916,2675,129,138
52094dbb9c19edef57001d66,2551,2667,142,110
52095a6f54be88e4a100003e,2676,2665,120,61
520968cbd58e8bd153000906,3041,2442,115,49
52096dd4411a6f4fe6000c5f,2846,2596,44,40
52096eee2883cbd7c9000d35,2534,2742,60,95
52097d018f6767561d0000f7,2671,2787,48,55
520980e594f4eb641a00034a,2776,2478,22,20
520986a9e1bdea9bf00006ea,2515,2438,75,85
5209aa96a3aa799cc8001e37,2904,2635,100,72
520a4f2ef50e3dd895006714,2868,2747,35,49
520a567b3d7d9f8617006c41,2892,2550,34,32
520a7dd8a23f28bb9f000183,2623,2771,84,74
520acadd77441b9e85000de2,2828,2566,56,17
520b0b7f59203f2611004cd5,2507,2653,43,35
520b179e37104efe73005442,2653,2624,32,21
520b98ee77441b5400009cf8,2966,2589,68,46
520b9aa872d7ba2847009de2,2751,2763,63,69
520bb08983e3c60b0c00b79b,3039,2646,63,59
520bc491170ec4dada00c7ed,2868,2789,42,48
520bc67a72d7bad57300cae1,3213,2719,34,44
520bf0c65f4b44e02100001f,2717,3015,106,123
520bf3d42d850dc69e0003f2,2864,2749,56,36
520bf62c4ae98fd5260006e4,2729,2977,71,73
520bff775d299616710011e9,3054,2631,39,34
520c0373d5f209ae560003bc,2842,2817,65,74
520c038d0ff186501d0003f7,2261,2163,78,31
520c3ed6b1d1d8e679001de1,2840,2688,90,82
520d24073a596521e60028e0,2974,2853,37,48
520d31828392bda2930038fd,3044,2593,100,62
520e414f076173db43007bb5,2931,2885,46,67
520e4485a88ce582f900822b,2724,2458,21,25
520e4537a7b59872c200846b,2998,2830,62,29
520ea0e33ab9f43cf400157b,2155,2248,42,43
520fabdd6f7215e6e90042a0,2762,2673,90,74
520fd6a7e6b2a36a550051d7,2710,2615,34,40
520fe23c06a6e255a10053b2,2527,2763,93,68
520ff13905b5c9b3d70057af,3582,3558,130,59
52107bb178f8683175002635,2705,2562,83,103
52109093957fe710d0002940,2590,2612,99,97
521118bf669c55467e008e7d,2583,2593,61,32
52119c8105c243f805001b07,2672,2533,115,43
52122b3763a3ec1ed1005410,2686,2791,44,27
521262f58511604a53000278,2832,2973,78,78
5212755ee59e7148b800148d,2590,2665,117,108
52127668a303dc945100004a,2814,2692,104,128
52127dc3d2594bab6f001bc3,2929,2791,104,136
52128fa187517a612e0009ac,2713,2560,115,64
5212e97ec76c5fd2ff00204a,2755,2583,98,77
52130d37354ad9f993003485,2700,2635,67,111
52131425af7f70c8e700393e,2569,2688,50,60
521319bfc76c5f60d8003aee,2677,2542,95,41
52138500c76c5fd2ff0077b9,2591,2835,65,73
521395a485786a7a6f008929,2870,2760,57,55
5213b00be41665ca6200a94e,2935,2843,125,66
5213ba691e0bfa216000b0b9,2659,2705,79,137
5213bab908be9b1d0400b249,2896,2735,90,46
5213bd57c76c5fd2ff00b428,2813,2604,195,96
5213c5a1166ff90a1f00bdad,2713,2645,32,49
5213c8e9e4166513c800c0a9,2858,2918,98,55
5213c965d14286fcb600bd56,2753,2701,98,50
52141db91997ec184b00004c,2623,2805,112,117
52149ccfb0fa6211fa004f15,2741,2631,102,100
5214c7a7500fc00211007287,2666,2833,101,114
5214cff65dcf81f057007b24,3611,3606,44,26
5214ead1d20893ea2a009c1b,2429,2821,33,24
5214f412a9d52d7e480073be,2600,2692,42,30
5215071c17af44876000bdfe,2804,2993,122,101
5215265017af44242800dde9,2753,2639,72,44
52152dc05dcf81180300e991,2615,2620,91,47
521537b6b0fa62e49a00f715,2931,2717,64,34
521599f126ec65d1ce001dfa,2703,2606,119,123
52159ef7de9f71bb060021de,2677,2865,132,128
5215a0c326ec65cfd4002345,2718,2508,113,47
5215a300f93d97dbdd0024c1,2500,2627,104,69
5215cbfdc82ed93494003685,2069,1998,75,99
521619f1447840a71300608a,4423,4313,191,155
5216263b93c0ba75ee006ee1,2871,2853,43,41
521629319766a8f3900072e5,2799,2829,86,87
52162cb88aa4261952007666,3010,2926,108,90
52163528a9a298654100808f,2803,2753,36,38
521637f8acac9ba5b5008423,2887,2648,57,50
5216395b8045156a4d0084be,2915,2871,32,70
5216758ab48cd5871d0055a2,2695,2961,61,52
5216bcaa2f61d46eb4002fa2,2702,2724,89,82
5216f6232182fbc228000230,2553,2713,57,81
521782b5547afa51c90028db,2764,2652,18,36
521789e563b545f3700031f9,2766,2604,64,66
5217a27b3b5d932562001ca9,2765,2765,132,54
5217a34f8c40bd4fa2001e1b,2697,2758,55,36
5217c9fbaf589eba8400077d,2914,2659,98,75
52190c3dda2e5a0f1100f776,2790,2706,78,38
